customer_id,signup_date,city_tier,age_group,acquisition_channel,loyalty_tier,preferred_category,skin_type,marketing_consent
CUST01263,4/6/2024,Tier 2,25-34,Google Search,Platinum,Skin Care,Sensitive,Yes
CUST01264,4/7/2024,Tier 1,18-24,Organic,Silver,Wellness,Combination,Yes
CUST01265,7/2/2025,Tier 1,25-34,Marketplace,Silver,Hair Care,Combination,Yes
CUST01266,4/22/2024,Tier 3,35-44,Instagram,None,Skin Care,Combination,No
CUST01267,2/14/2024,Tier 1,25-34,Organic,Silver,Hair Care,NA,Yes
CUST01268,5/22/2024,Tier 3,18-24,Marketplace,None,Hair Care,NA,Yes
CUST01269,7/10/2025,Tier 2,18-24,Google Search,None,Hair Care,Oily,Yes
CUST01270,6/3/2025,Tier 3,45+,Organic,None,Skin Care,Normal,Yes
CUST01271,7/24/2025,Tier 1,25-34,Organic,None,Hair Care,Normal,Yes
CUST01272,2/4/2025,Tier 1,18-24,Organic,None,Makeup,Normal,Yes
CUST01273,9/6/2024,Tier 3,35-44,Instagram,None,Hair Care,Oily,Yes
CUST01274,3/13/2024,Tier 1,18-24,Referral,Gold,Skin Care,Normal,No
CUST01275,2/27/2025,Tier 1,35-44,Instagram,None,Skin Care,Combination,Yes
CUST01276,1/17/2025,Tier 2,25-34,Organic,Silver,Skin Care,Normal,No
CUST01277,6/10/2024,Tier 2,25-34,Referral,None,Baby Care,Combination,Yes
CUST01278,2/10/2024,Tier 1,25-34,Referral,Silver,Wellness,Sensitive,No
CUST01279,4/26/2025,Tier 1,25-34,Organic,Silver,Makeup,NA,Yes
CUST01280,4/3/2024,Tier 3,35-44,Referral,Silver,Skin Care,NA,Yes
CUST01281,11/16/2024,Tier 1,45+,Instagram,None,Wellness,Dry,No
CUST01282,3/10/2025,Tier 1,35-44,Marketplace,Silver,Fragrance,NA,Yes
CUST01283,11/24/2024,Tier 2,18-24,Referral,None,Makeup,Sensitive,Yes
CUST01284,7/6/2024,Tier 3,35-44,Google Search,None,Makeup,Normal,Yes
CUST01285,5/7/2024,Tier 3,45+,Influencer,None,Skin Care,Sensitive,No
CUST01286,10/10/2024,Tier 2,25-34,Google Search,Platinum,Baby Care,Combination,Yes
CUST01287,7/4/2024,Tier 2,18-24,Influencer,None,Skin Care,Oily,Yes
CUST01288,3/9/2025,Tier 3,18-24,Referral,None,Hair Care,Normal,Yes
CUST01289,9/10/2025,Tier 1,25-34,Referral,Gold,Skin Care,Normal,Yes
CUST01290,1/27/2025,Tier 2,18-24,Influencer,None,Makeup,Sensitive,No
CUST01291,9/4/2024,Tier 1,25-34,Instagram,None,Skin Care,Dry,Yes
CUST01292,4/1/2025,Tier 1,18-24,Instagram,Silver,Hair Care,NA,No
CUST01293,10/5/2024,Tier 2,18-24,Referral,Gold,Hair Care,Oily,Yes
CUST01294,1/16/2025,Tier 1,18-24,Organic,Silver,Skin Care,Combination,Yes
CUST01295,10/24/2024,Tier 1,35-44,Organic,Platinum,Makeup,Normal,Yes
CUST01296,2/2/2025,Tier 1,25-34,Instagram,None,Hair Care,Combination,Yes
CUST01297,9/23/2024,Tier 1,25-34,Organic,Silver,Baby Care,Dry,No
CUST01298,4/2/2024,Tier 1,35-44,Marketplace,None,Skin Care,Normal,No
CUST01299,10/12/2024,Tier 1,35-44,Google Search,None,Skin Care,Oily,Yes
CUST01300,6/29/2024,Tier 2,25-34,Referral,None,Skin Care,Dry,Yes
CUST01301,7/2/2024,Tier 2,25-34,Referral,None,Skin Care,Normal,No
CUST01302,10/5/2024,Tier 1,25-34,Referral,None,Skin Care,Oily,Yes
CUST01303,1/11/2025,Tier 1,25-34,Google Search,None,Skin Care,Dry,Yes
CUST01304,5/19/2024,Tier 2,18-24,Organic,Silver,Hair Care,Normal,No
CUST01305,6/16/2025,Tier 2,25-34,Marketplace,Silver,Makeup,Normal,No
CUST01306,2/7/2024,Tier 2,18-24,Google Search,None,Baby Care,Combination,Yes
CUST01307,1/17/2024,Tier 2,18-24,Marketplace,None,Baby Care,NA,Yes
CUST01308,8/20/2024,Tier 1,45+,Google Search,Silver,Hair Care,Dry,Yes
CUST01309,4/13/2024,Tier 1,25-34,Referral,None,Baby Care,Combination,Yes
CUST01310,2/11/2024,Tier 3,45+,Referral,None,Skin Care,Normal,Yes
CUST01311,10/3/2024,Tier 2,18-24,Marketplace,None,Hair Care,Sensitive,No
CUST01312,2/22/2024,Tier 2,35-44,Organic,Silver,Hair Care,Normal,Yes
CUST01313,3/9/2024,Tier 1,45+,Organic,None,Makeup,NA,No
CUST01314,4/5/2024,Tier 1,25-34,Instagram,None,Skin Care,Dry,Yes
CUST01315,6/4/2024,Tier 2,25-34,Influencer,None,Wellness,Dry,No
CUST01316,4/24/2025,Tier 1,45+,Marketplace,None,Makeup,Sensitive,Yes
CUST01317,9/21/2024,Tier 2,25-34,Influencer,Silver,Baby Care,Sensitive,Yes
CUST01318,10/12/2024,Tier 2,35-44,Google Search,Silver,Hair Care,Sensitive,Yes
CUST01319,2/18/2025,Tier 2,18-24,Organic,None,Fragrance,Normal,Yes
CUST01320,6/5/2024,Tier 2,45+,Referral,None,Hair Care,Normal,Yes
CUST01321,3/8/2024,Tier 3,35-44,Instagram,None,Hair Care,Combination,Yes
CUST01322,8/29/2024,Tier 3,25-34,Influencer,None,Skin Care,Combination,No
CUST01323,6/12/2024,Tier 2,25-34,Organic,None,Skin Care,NA,Yes
CUST01324,6/4/2024,Tier 1,45+,Instagram,None,Wellness,Sensitive,Yes
CUST01325,3/30/2024,Tier 3,18-24,Google Search,None,Baby Care,Oily,Yes
CUST01326,2/4/2025,Tier 2,35-44,Google Search,None,Fragrance,Oily,No
CUST01327,9/23/2024,Tier 2,18-24,Referral,None,Skin Care,Sensitive,Yes
CUST01328,4/8/2025,Tier 2,25-34,Google Search,Silver,Hair Care,Dry,No
CUST01329,4/17/2025,Tier 1,18-24,Instagram,Silver,Skin Care,Oily,No
CUST01330,12/6/2024,Tier 2,35-44,Marketplace,None,Skin Care,NA,Yes
CUST01331,8/2/2024,Tier 2,35-44,Google Search,None,Hair Care,Oily,Yes
CUST01332,5/24/2025,Tier 3,25-34,Organic,Gold,Hair Care,Sensitive,No
CUST01333,8/3/2025,Tier 1,35-44,Organic,None,Skin Care,Oily,Yes
CUST01334,9/2/2024,Tier 2,25-34,Google Search,None,Skin Care,Oily,No
CUST01335,1/16/2025,Tier 1,25-34,Organic,Platinum,Skin Care,Dry,Yes
CUST01336,6/27/2025,Tier 2,25-34,Marketplace,Gold,Skin Care,NA,No
CUST01337,7/5/2025,Tier 2,45+,Google Search,None,Baby Care,Oily,Yes
CUST01338,9/15/2025,Tier 3,25-34,Organic,None,Skin Care,NA,No
CUST01339,2/8/2025,Tier 2,25-34,Instagram,Gold,Hair Care,Combination,Yes
CUST01340,7/2/2025,Tier 2,35-44,Google Search,None,Wellness,NA,No
CUST01341,8/17/2025,Tier 2,18-24,Google Search,None,Skin Care,Combination,Yes
CUST01342,3/15/2025,Tier 2,18-24,Influencer,None,Skin Care,NA,No
CUST01343,6/14/2024,Tier 1,45+,Instagram,None,Wellness,Sensitive,No
CUST01344,6/8/2024,Tier 3,35-44,Instagram,None,Makeup,Sensitive,No
CUST01345,7/1/2025,Tier 1,25-34,Marketplace,None,Skin Care,Oily,Yes
CUST01346,1/19/2024,Tier 2,45+,Influencer,Silver,Wellness,Dry,Yes
CUST01347,5/5/2025,Tier 2,45+,Google Search,None,Hair Care,Combination,Yes
CUST01348,7/13/2024,Tier 2,25-34,Marketplace,Silver,Wellness,NA,Yes
CUST01349,4/13/2025,Tier 2,25-34,Instagram,None,Hair Care,Oily,Yes
CUST01350,12/12/2024,Tier 3,25-34,Influencer,Gold,Skin Care,Oily,Yes
CUST01351,5/21/2025,Tier 2,25-34,Organic,None,Fragrance,NA,Yes
CUST01352,4/19/2024,Tier 1,18-24,Influencer,None,Skin Care,Combination,No
CUST01353,6/27/2025,Tier 2,25-34,Marketplace,None,Skin Care,Sensitive,Yes
CUST01354,9/9/2025,Tier 1,25-34,Instagram,Platinum,Makeup,Sensitive,No
CUST01355,8/25/2024,Tier 1,18-24,Organic,Silver,Wellness,Oily,No
CUST01356,10/31/2024,Tier 2,45+,Instagram,None,Wellness,Sensitive,No
CUST01357,2/23/2024,Tier 1,18-24,Influencer,None,Fragrance,Oily,Yes
CUST01358,8/28/2025,Tier 3,45+,Google Search,None,Skin Care,Normal,Yes
CUST01359,5/9/2024,Tier 3,18-24,Organic,None,Wellness,Oily,Yes
CUST01360,7/11/2024,Tier 1,25-34,Referral,Silver,Hair Care,Normal,Yes
CUST01361,8/15/2025,Tier 1,25-34,Organic,None,Hair Care,NA,Yes
CUST01362,9/16/2024,Tier 2,35-44,Organic,Silver,Wellness,Dry,Yes
CUST01363,3/14/2024,Tier 1,35-44,Instagram,Gold,Baby Care,NA,Yes
CUST01364,12/15/2024,Tier 1,18-24,Marketplace,Silver,Fragrance,Sensitive,No
CUST01365,7/25/2024,Tier 1,35-44,Google Search,None,Makeup,NA,Yes
CUST01366,1/4/2024,Tier 1,25-34,Organic,Gold,Makeup,Normal,Yes
CUST01367,10/13/2024,Tier 2,18-24,Referral,Silver,Skin Care,Combination,Yes
CUST01368,10/9/2024,Tier 3,35-44,Google Search,None,Hair Care,Dry,Yes
CUST01369,7/18/2025,Tier 3,25-34,Instagram,Silver,Baby Care,NA,Yes
CUST01370,2/17/2025,Tier 2,18-24,Organic,None,Skin Care,Dry,No
CUST01371,6/26/2025,Tier 2,45+,Influencer,None,Wellness,Sensitive,No
CUST01372,5/7/2025,Tier 1,18-24,Google Search,Silver,Skin Care,Sensitive,Yes
CUST01373,8/1/2025,Tier 1,25-34,Referral,None,Skin Care,Oily,No
CUST01374,5/19/2025,Tier 3,25-34,Instagram,None,Baby Care,Dry,Yes
CUST01375,3/15/2024,Tier 3,18-24,Referral,Silver,Skin Care,Dry,Yes
CUST01376,2/22/2025,Tier 1,18-24,Marketplace,None,Skin Care,Sensitive,No
CUST01377,9/4/2025,Tier 2,25-34,Organic,None,Makeup,Normal,Yes
CUST01378,5/16/2025,Tier 1,35-44,Google Search,None,Skin Care,Normal,Yes
CUST01379,12/31/2024,Tier 2,35-44,Instagram,Silver,Wellness,Normal,Yes
CUST01380,2/16/2024,Tier 1,35-44,Instagram,None,Hair Care,NA,Yes
CUST01381,7/28/2024,Tier 2,25-34,Organic,Gold,Hair Care,NA,Yes
CUST01382,1/18/2025,Tier 1,18-24,Organic,None,Skin Care,Dry,Yes
CUST01383,6/19/2024,Tier 2,25-34,Referral,Silver,Wellness,Normal,No
CUST01384,6/10/2024,Tier 2,35-44,Marketplace,None,Hair Care,Dry,Yes
CUST01385,8/7/2024,Tier 3,45+,Organic,None,Skin Care,Normal,Yes
CUST01386,5/9/2024,Tier 1,45+,Marketplace,Gold,Skin Care,Combination,Yes
CUST01387,2/24/2024,Tier 2,25-34,Instagram,None,Wellness,Normal,No
CUST01388,3/26/2024,Tier 2,25-34,Google Search,None,Skin Care,Dry,Yes
CUST01389,8/13/2024,Tier 1,35-44,Instagram,None,Hair Care,NA,Yes
CUST01390,10/9/2024,Tier 1,45+,Instagram,None,Skin Care,NA,Yes
CUST01391,6/17/2024,Tier 3,35-44,Marketplace,None,Skin Care,Oily,Yes
CUST01392,9/11/2025,Tier 1,18-24,Google Search,None,Skin Care,Normal,Yes
CUST01393,5/31/2024,Tier 2,25-34,Referral,None,Wellness,Oily,Yes
CUST01394,2/13/2024,Tier 2,25-34,Referral,None,Skin Care,Oily,Yes
CUST01395,12/15/2024,Tier 2,18-24,Google Search,None,Hair Care,Oily,Yes
CUST01396,11/25/2024,Tier 1,25-34,Google Search,None,Baby Care,NA,Yes
CUST01397,7/31/2024,Tier 2,25-34,Marketplace,None,Hair Care,Oily,No
CUST01398,6/22/2025,Tier 1,18-24,Google Search,None,Skin Care,Combination,Yes
CUST01399,1/6/2024,Tier 2,25-34,Influencer,Silver,Baby Care,Combination,Yes
CUST01400,7/11/2024,Tier 1,25-34,Google Search,None,Skin Care,NA,Yes
CUST01401,11/10/2024,Tier 1,25-34,Google Search,None,Makeup,Sensitive,No
CUST01402,9/14/2024,Tier 3,18-24,Organic,None,Wellness,Combination,Yes
CUST01403,2/13/2024,Tier 3,18-24,Marketplace,None,Baby Care,Dry,Yes
CUST01404,3/27/2024,Tier 1,25-34,Organic,Gold,Hair Care,Normal,Yes
CUST01405,1/12/2025,Tier 2,25-34,Referral,Gold,Skin Care,NA,No
CUST01406,12/14/2024,Tier 2,18-24,Instagram,Gold,Skin Care,Dry,Yes
CUST01407,9/20/2024,Tier 3,25-34,Instagram,Silver,Fragrance,Oily,Yes
CUST01408,5/6/2024,Tier 2,25-34,Instagram,Silver,Baby Care,Dry,Yes
CUST01409,2/10/2024,Tier 3,35-44,Marketplace,Gold,Wellness,Normal,No
CUST01410,4/7/2024,Tier 2,25-34,Google Search,None,Fragrance,Oily,Yes
CUST01411,1/31/2024,Tier 1,25-34,Google Search,None,Fragrance,Normal,No
CUST01412,5/24/2025,Tier 1,25-34,Influencer,None,Makeup,Combination,No
CUST01413,12/20/2024,Tier 1,18-24,Google Search,None,Skin Care,Normal,Yes
CUST01414,8/24/2024,Tier 2,25-34,Organic,Silver,Makeup,Combination,Yes
CUST01415,9/8/2025,Tier 1,25-34,Referral,None,Hair Care,Oily,Yes
CUST01416,5/13/2024,Tier 1,25-34,Marketplace,Gold,Baby Care,Sensitive,Yes
CUST01417,2/17/2024,Tier 1,25-34,Marketplace,None,Fragrance,Oily,No
CUST01418,1/4/2025,Tier 3,25-34,Instagram,Gold,Skin Care,Dry,Yes
CUST01419,6/28/2024,Tier 1,35-44,Google Search,None,Hair Care,Normal,Yes
CUST01420,3/10/2025,Tier 2,35-44,Instagram,None,Baby Care,Sensitive,Yes
CUST01421,7/21/2025,Tier 2,18-24,Referral,None,Skin Care,Combination,No
CUST01422,2/21/2025,Tier 1,18-24,Google Search,Silver,Skin Care,NA,Yes
CUST01423,6/3/2025,Tier 2,25-34,Marketplace,Silver,Skin Care,Dry,No
CUST01424,6/18/2024,Tier 2,25-34,Referral,Gold,Hair Care,Normal,Yes
CUST01425,7/19/2025,Tier 2,25-34,Marketplace,Silver,Makeup,Combination,Yes
CUST01426,8/16/2025,Tier 3,25-34,Google Search,None,Skin Care,Oily,No
CUST01427,7/18/2024,Tier 3,45+,Instagram,Gold,Fragrance,Dry,Yes
CUST01428,7/27/2025,Tier 1,45+,Marketplace,None,Baby Care,Dry,Yes
CUST01429,2/1/2024,Tier 1,25-34,Instagram,None,Wellness,Dry,Yes
CUST01430,1/5/2025,Tier 3,25-34,Referral,Silver,Baby Care,Oily,No
CUST01431,2/21/2025,Tier 1,35-44,Instagram,Silver,Baby Care,Sensitive,Yes
CUST01432,1/2/2025,Tier 1,25-34,Marketplace,None,Baby Care,Normal,Yes
CUST01433,1/16/2024,Tier 3,25-34,Instagram,Gold,Fragrance,Dry,No
CUST01434,5/3/2024,Tier 1,25-34,Google Search,None,Skin Care,Sensitive,No
CUST01435,6/17/2024,Tier 1,25-34,Instagram,Gold,Hair Care,Combination,No
CUST01436,1/31/2025,Tier 1,25-34,Marketplace,Silver,Hair Care,Oily,Yes
CUST01437,10/12/2024,Tier 2,18-24,Instagram,Silver,Skin Care,Combination,No
CUST01438,3/29/2025,Tier 2,25-34,Instagram,None,Baby Care,Sensitive,Yes
CUST01439,6/15/2024,Tier 3,18-24,Organic,Silver,Makeup,Combination,Yes
CUST01440,4/4/2024,Tier 2,35-44,Marketplace,None,Hair Care,Oily,No
CUST01441,9/26/2024,Tier 3,18-24,Marketplace,None,Wellness,Dry,Yes
CUST01442,11/17/2024,Tier 3,25-34,Instagram,Gold,Hair Care,Combination,Yes
CUST01443,6/17/2024,Tier 1,35-44,Instagram,None,Skin Care,Combination,Yes
CUST01444,5/22/2025,Tier 3,25-34,Google Search,None,Hair Care,NA,Yes
CUST01445,6/21/2024,Tier 1,35-44,Instagram,None,Hair Care,Oily,Yes
CUST01446,9/13/2024,Tier 1,35-44,Referral,Gold,Wellness,NA,No
CUST01447,1/15/2024,Tier 2,35-44,Organic,Gold,Baby Care,Dry,Yes
CUST01448,6/24/2024,Tier 1,25-34,Organic,Silver,Makeup,Combination,Yes
CUST01449,7/6/2025,Tier 1,25-34,Referral,None,Wellness,Combination,Yes
CUST01450,1/24/2024,Tier 2,25-34,Referral,Silver,Hair Care,Oily,Yes
CUST01451,8/29/2024,Tier 2,45+,Organic,Gold,Skin Care,Oily,Yes
CUST01452,8/17/2024,Tier 1,25-34,Instagram,Platinum,Makeup,NA,Yes
CUST01453,4/17/2024,Tier 1,35-44,Instagram,None,Baby Care,Dry,Yes
CUST01454,4/12/2025,Tier 3,35-44,Referral,None,Makeup,Dry,Yes
CUST01455,1/17/2024,Tier 1,45+,Influencer,Gold,Makeup,Normal,Yes
CUST01456,9/4/2025,Tier 1,35-44,Influencer,Silver,Skin Care,Normal,Yes
CUST01457,3/27/2024,Tier 2,25-34,Referral,None,Fragrance,Oily,Yes
CUST01458,7/11/2025,Tier 1,25-34,Instagram,Silver,Baby Care,Oily,No
CUST01459,3/6/2024,Tier 2,35-44,Referral,Silver,Hair Care,Normal,Yes
CUST01460,6/6/2024,Tier 1,35-44,Referral,None,Wellness,Oily,No
CUST01461,7/9/2024,Tier 3,35-44,Google Search,Silver,Fragrance,NA,No
CUST01462,12/5/2024,Tier 2,35-44,Instagram,None,Skin Care,Normal,Yes
CUST01463,7/5/2024,Tier 1,45+,Marketplace,None,Hair Care,Normal,Yes
CUST01464,6/29/2025,Tier 3,35-44,Organic,Gold,Skin Care,Dry,Yes
CUST01465,2/18/2025,Tier 1,18-24,Marketplace,None,Baby Care,Sensitive,No
CUST01466,2/2/2025,Tier 2,18-24,Google Search,Silver,Fragrance,Dry,Yes
CUST01467,5/31/2025,Tier 2,18-24,Google Search,None,Baby Care,Normal,Yes
CUST01468,11/24/2024,Tier 2,35-44,Google Search,None,Skin Care,Sensitive,Yes
CUST01469,8/13/2025,Tier 3,18-24,Influencer,Silver,Skin Care,Dry,Yes
CUST01470,2/8/2024,Tier 1,18-24,Google Search,None,Skin Care,Oily,Yes
CUST01471,1/9/2025,Tier 1,25-34,Google Search,Silver,Wellness,Oily,Yes
CUST01472,9/29/2024,Tier 1,45+,Organic,Silver,Skin Care,Oily,Yes
CUST01473,5/4/2024,Tier 2,35-44,Referral,Silver,Fragrance,Combination,Yes
CUST01474,7/25/2025,Tier 1,35-44,Instagram,None,Hair Care,Combination,Yes
CUST01475,3/1/2025,Tier 2,35-44,Referral,None,Skin Care,Combination,Yes
CUST01476,10/13/2024,Tier 1,25-34,Marketplace,Platinum,Makeup,Sensitive,No
CUST01477,11/7/2024,Tier 3,45+,Influencer,Silver,Hair Care,Sensitive,Yes
CUST01478,6/8/2024,Tier 1,35-44,Instagram,Silver,Skin Care,Dry,Yes
CUST01479,11/29/2024,Tier 1,35-44,Instagram,None,Skin Care,Dry,Yes
CUST01480,10/17/2024,Tier 3,25-34,Referral,None,Baby Care,NA,Yes
CUST01481,8/15/2024,Tier 3,25-34,Organic,Silver,Skin Care,Combination,Yes
CUST01482,6/20/2024,Tier 1,45+,Influencer,None,Skin Care,Dry,Yes
CUST01483,3/5/2024,Tier 2,18-24,Organic,Silver,Baby Care,Normal,Yes
CUST01484,9/7/2024,Tier 2,25-34,Instagram,None,Hair Care,Normal,Yes
CUST01485,4/11/2025,Tier 1,18-24,Google Search,None,Skin Care,Sensitive,Yes
CUST01486,8/7/2025,Tier 1,45+,Marketplace,None,Makeup,NA,No
CUST01487,4/14/2024,Tier 2,25-34,Instagram,None,Skin Care,Combination,Yes
CUST01488,8/10/2024,Tier 2,45+,Influencer,Gold,Wellness,Sensitive,Yes
CUST01489,8/7/2024,Tier 3,35-44,Influencer,Silver,Makeup,NA,No
CUST01490,5/27/2024,Tier 1,25-34,Marketplace,Silver,Skin Care,Normal,No
CUST01491,9/30/2024,Tier 2,25-34,Marketplace,Silver,Fragrance,Dry,Yes
CUST01492,12/6/2024,Tier 1,25-34,Organic,Silver,Baby Care,NA,Yes
CUST01493,8/19/2025,Tier 1,25-34,Instagram,None,Skin Care,Dry,Yes
CUST01494,4/25/2024,Tier 2,18-24,Organic,None,Wellness,Normal,Yes
CUST01495,4/10/2024,Tier 1,18-24,Marketplace,Silver,Skin Care,Dry,Yes
CUST01496,9/13/2025,Tier 2,35-44,Referral,None,Fragrance,Combination,Yes
CUST01497,1/16/2025,Tier 1,35-44,Instagram,None,Wellness,Oily,Yes
CUST01498,3/24/2024,Tier 3,35-44,Referral,None,Skin Care,Dry,No
CUST01499,4/5/2024,Tier 1,18-24,Referral,Silver,Makeup,Normal,No
CUST01500,10/10/2024,Tier 2,25-34,Instagram,Silver,Skin Care,Oily,Yes
CUST01501,5/26/2025,Tier 3,18-24,Instagram,None,Skin Care,Dry,Yes
CUST01502,4/16/2025,Tier 2,25-34,Instagram,None,Makeup,NA,Yes
CUST01503,7/4/2024,Tier 2,18-24,Instagram,None,Hair Care,NA,No
CUST01504,8/7/2024,Tier 2,18-24,Referral,None,Baby Care,NA,Yes
CUST01505,6/17/2025,Tier 2,18-24,Google Search,None,Skin Care,Normal,Yes
CUST01506,1/9/2024,Tier 1,25-34,Instagram,Silver,Hair Care,Oily,No
CUST01507,12/24/2024,Tier 3,35-44,Instagram,Silver,Baby Care,Dry,Yes
CUST01508,8/20/2025,Tier 1,25-34,Instagram,Platinum,Skin Care,Sensitive,Yes
CUST01509,1/31/2025,Tier 3,25-34,Instagram,None,Wellness,NA,No
CUST01510,3/8/2025,Tier 2,18-24,Referral,None,Skin Care,Dry,Yes
CUST01511,3/17/2025,Tier 2,25-34,Google Search,None,Fragrance,Normal,Yes
CUST01512,6/11/2024,Tier 2,35-44,Marketplace,None,Makeup,Sensitive,Yes
CUST01513,2/19/2025,Tier 2,45+,Organic,None,Hair Care,Sensitive,Yes
CUST01514,12/22/2024,Tier 2,25-34,Instagram,None,Hair Care,Oily,Yes
CUST01515,2/15/2024,Tier 2,25-34,Organic,None,Skin Care,Oily,No
CUST01516,4/5/2025,Tier 2,25-34,Instagram,None,Hair Care,Normal,Yes
CUST01517,4/19/2024,Tier 1,18-24,Marketplace,Platinum,Makeup,Combination,Yes
CUST01518,2/25/2024,Tier 1,25-34,Instagram,None,Fragrance,Sensitive,No
CUST01519,2/14/2025,Tier 2,18-24,Instagram,None,Skin Care,Normal,No
CUST01520,9/2/2025,Tier 1,25-34,Instagram,None,Skin Care,NA,No
CUST01521,3/26/2025,Tier 3,45+,Organic,None,Skin Care,Sensitive,Yes
CUST01522,5/1/2025,Tier 1,18-24,Google Search,None,Skin Care,Sensitive,Yes
CUST01523,4/2/2025,Tier 2,25-34,Instagram,None,Skin Care,NA,Yes
CUST01524,7/30/2025,Tier 3,35-44,Marketplace,None,Skin Care,Dry,Yes
CUST01525,9/18/2024,Tier 2,25-34,Organic,None,Fragrance,Combination,No
CUST01526,8/17/2024,Tier 1,25-34,Marketplace,Silver,Fragrance,Combination,Yes
CUST01527,4/11/2024,Tier 2,18-24,Influencer,None,Baby Care,Dry,Yes
CUST01528,6/11/2025,Tier 2,35-44,Marketplace,Gold,Wellness,Combination,No
CUST01529,3/17/2025,Tier 3,35-44,Instagram,None,Skin Care,Combination,No
CUST01530,2/26/2024,Tier 2,35-44,Marketplace,Silver,Makeup,Sensitive,Yes
CUST01531,3/26/2024,Tier 2,25-34,Marketplace,None,Baby Care,Normal,Yes
CUST01532,1/23/2024,Tier 2,35-44,Marketplace,Platinum,Wellness,Normal,Yes
CUST01533,2/12/2025,Tier 1,35-44,Instagram,Silver,Hair Care,Sensitive,Yes
CUST01534,6/3/2025,Tier 3,25-34,Referral,None,Skin Care,Normal,Yes
CUST01535,7/3/2024,Tier 1,35-44,Instagram,Silver,Skin Care,NA,Yes
CUST01536,8/27/2025,Tier 1,25-34,Marketplace,None,Hair Care,Combination,No
CUST01537,5/3/2025,Tier 1,35-44,Instagram,None,Makeup,Sensitive,No
CUST01538,3/13/2025,Tier 3,18-24,Marketplace,None,Skin Care,NA,Yes
CUST01539,4/16/2025,Tier 3,25-34,Marketplace,Silver,Skin Care,NA,Yes
CUST01540,1/20/2025,Tier 1,25-34,Google Search,Silver,Skin Care,Combination,Yes
CUST01541,12/12/2024,Tier 1,18-24,Influencer,None,Makeup,NA,Yes
CUST01542,8/10/2025,Tier 2,45+,Google Search,None,Makeup,Dry,Yes
CUST01543,5/6/2025,Tier 3,18-24,Referral,Silver,Skin Care,Oily,Yes
CUST01544,4/25/2024,Tier 2,25-34,Marketplace,None,Makeup,Normal,Yes
CUST01545,2/21/2025,Tier 1,18-24,Marketplace,Gold,Hair Care,Dry,Yes
CUST01546,12/6/2024,Tier 2,35-44,Influencer,None,Wellness,Sensitive,Yes
CUST01547,2/2/2024,Tier 2,35-44,Google Search,Silver,Hair Care,Oily,Yes
CUST01548,3/7/2024,Tier 1,35-44,Google Search,None,Makeup,NA,Yes
CUST01549,2/14/2025,Tier 2,25-34,Instagram,None,Skin Care,Normal,No
CUST01550,7/8/2024,Tier 2,45+,Influencer,None,Baby Care,Normal,Yes
CUST01551,7/16/2025,Tier 3,25-34,Google Search,None,Fragrance,Oily,Yes
CUST01552,2/20/2024,Tier 2,18-24,Marketplace,Silver,Skin Care,NA,No
CUST01553,2/15/2024,Tier 1,25-34,Instagram,Silver,Skin Care,Normal,Yes
CUST01554,11/17/2024,Tier 3,25-34,Marketplace,None,Baby Care,Sensitive,Yes
CUST01555,8/31/2025,Tier 2,25-34,Organic,None,Wellness,Sensitive,Yes
CUST01556,10/7/2024,Tier 2,35-44,Referral,None,Hair Care,Oily,Yes
CUST01557,11/14/2024,Tier 3,25-34,Referral,None,Baby Care,Oily,Yes
CUST01558,8/14/2024,Tier 2,18-24,Marketplace,None,Skin Care,Sensitive,Yes
CUST01559,7/7/2024,Tier 1,35-44,Google Search,None,Baby Care,Normal,Yes
CUST01560,3/11/2025,Tier 1,18-24,Instagram,None,Wellness,Combination,Yes
CUST01561,2/14/2025,Tier 1,18-24,Instagram,None,Skin Care,Sensitive,Yes
CUST01562,5/30/2025,Tier 1,35-44,Organic,Silver,Wellness,Oily,No
CUST01563,6/12/2025,Tier 2,45+,Referral,None,Skin Care,Oily,Yes
CUST01564,1/14/2024,Tier 1,45+,Instagram,Silver,Makeup,Dry,Yes
CUST01565,6/17/2024,Tier 2,18-24,Instagram,Silver,Hair Care,Dry,Yes
CUST01566,6/29/2025,Tier 2,18-24,Influencer,Silver,Hair Care,Sensitive,No
CUST01567,8/26/2024,Tier 3,25-34,Google Search,Silver,Wellness,Oily,Yes
CUST01568,10/19/2024,Tier 1,25-34,Instagram,None,Fragrance,Oily,Yes
CUST01569,10/19/2024,Tier 2,35-44,Marketplace,Platinum,Makeup,Normal,No
CUST01570,2/11/2025,Tier 1,35-44,Google Search,Silver,Makeup,Combination,Yes
CUST01571,6/22/2024,Tier 3,35-44,Google Search,None,Baby Care,Oily,Yes
CUST01572,12/2/2024,Tier 1,35-44,Google Search,Platinum,Wellness,Sensitive,Yes
CUST01573,8/22/2024,Tier 1,25-34,Google Search,None,Wellness,NA,No
CUST01574,2/9/2025,Tier 2,25-34,Referral,None,Hair Care,Dry,Yes
CUST01575,9/25/2024,Tier 3,25-34,Instagram,None,Hair Care,Oily,Yes
CUST01576,4/19/2024,Tier 2,18-24,Marketplace,Silver,Makeup,Dry,Yes
CUST01577,6/8/2025,Tier 3,35-44,Marketplace,Silver,Baby Care,Combination,No
CUST01578,9/5/2025,Tier 3,18-24,Google Search,None,Skin Care,Combination,Yes
CUST01579,8/26/2024,Tier 1,18-24,Marketplace,Silver,Makeup,Combination,Yes
